#name	length
jgi|Melva1|430367|e_gw1.11.234.1	361
jgi|Melva1|513636|fgenesh1_kg.11_#_510_#_Locus1978v1rpkm73.35	511
jgi|Melva1|513653|fgenesh1_kg.11_#_527_#_Locus4770v1rpkm26.45	979
jgi|Melva1|54777|CE54776_328	123
jgi|Melva1|491165|estExt_Genewise1Plus.C_11_t30072	331
jgi|Melva1|55307|CE55306_328	284
jgi|Melva1|513707|fgenesh1_kg.11_#_581_#_Locus17216v1rpkm0.71	220
jgi|Melva1|530659|fgenesh1_pg.11_#_591	388
jgi|Melva1|530674|fgenesh1_pg.11_#_606	331
jgi|Melva1|567545|estExt_fgenesh1_pg.C_11_t20114	422
jgi|Melva1|462082|estExt_Genewise1.C_11_t30172	397
jgi|Melva1|491242|estExt_Genewise1Plus.C_11_t30151	638
jgi|Melva1|584656|gm1.9961_g	407
jgi|Melva1|598073|MIX3924_4_28	364
jgi|Melva1|430352|e_gw1.11.783.1	755
jgi|Melva1|584701|gm1.10006_g	138
jgi|Melva1|513803|fgenesh1_kg.11_#_677_#_Locus6360v1rpkm14.83	347
jgi|Melva1|567607|estExt_fgenesh1_pg.C_11_t20189	808
jgi|Melva1|584716|gm1.10021_g	348
jgi|Melva1|57251|CE57250_5760	89
jgi|Melva1|513816|fgenesh1_kg.12_#_1_#_Locus8515v2rpkm2.21	388
jgi|Melva1|513820|fgenesh1_kg.12_#_5_#_Locus3616v1rpkm38.22	108
jgi|Melva1|431151|e_gw1.12.82.1	330
jgi|Melva1|57473|CE57472_799	763
jgi|Melva1|635296|estExt_Genemark1.C_12_t10023	118
jgi|Melva1|598280|MIX4131_1_11	276
jgi|Melva1|567672|estExt_fgenesh1_pg.C_12_t10062	547
jgi|Melva1|635339|estExt_Genemark1.C_12_t10076	356
jgi|Melva1|584816|gm1.10121_g	536
jgi|Melva1|530908|fgenesh1_pg.12_#_133	172
jgi|Melva1|462455|estExt_Genewise1.C_12_t10296	825
jgi|Melva1|555440|estExt_fgenesh1_pm.C_120086	417
jgi|Melva1|598634|MIX4485_2_22	189
jgi|Melva1|567787|estExt_fgenesh1_pg.C_12_t10209	698
jgi|Melva1|584971|gm1.10276_g	305
jgi|Melva1|555462|estExt_fgenesh1_pm.C_120111	146
jgi|Melva1|431035|e_gw1.12.1360.1	308
jgi|Melva1|584977|gm1.10282_g	196
jgi|Melva1|584983|gm1.10288_g	81
jgi|Melva1|635480|estExt_Genemark1.C_12_t10259	519
jgi|Melva1|555473|estExt_fgenesh1_pm.C_120125	341
jgi|Melva1|567806|estExt_fgenesh1_pg.C_12_t10232	102
jgi|Melva1|555474|estExt_fgenesh1_pm.C_120126	334
jgi|Melva1|635489|estExt_Genemark1.C_12_t10269	381
jgi|Melva1|555484|estExt_fgenesh1_pm.C_120139	300
jgi|Melva1|61110|CE61109_1835	477
jgi|Melva1|61393|CE61392_2477	660
jgi|Melva1|635517|estExt_Genemark1.C_12_t10301	970
jgi|Melva1|462666|estExt_Genewise1.C_12_t20059	831
jgi|Melva1|567875|estExt_fgenesh1_pg.C_12_t10308	549
jgi|Melva1|567877|estExt_fgenesh1_pg.C_12_t10310	302
jgi|Melva1|514091|fgenesh1_kg.12_#_276_#_Locus17355v1rpkm0.69	59
jgi|Melva1|585079|gm1.10384_g	296
jgi|Melva1|514097|fgenesh1_kg.12_#_282_#_Locus528v1rpkm239.75	188
jgi|Melva1|531108|fgenesh1_pg.12_#_333	589
jgi|Melva1|514121|fgenesh1_kg.12_#_306_#_Locus9045v1rpkm4.73	356
jgi|Melva1|598893|MIX4744_12_65	241
jgi|Melva1|598942|MIX4793_28_92	351
jgi|Melva1|635622|estExt_Genemark1.C_12_t10421	459
jgi|Melva1|567952|estExt_fgenesh1_pg.C_12_t10397	288
jgi|Melva1|462881|estExt_Genewise1.C_12_t20284	177
jgi|Melva1|545436|fgenesh1_pm.12_#_266	239
jgi|Melva1|531203|fgenesh1_pg.12_#_428	110
jgi|Melva1|430957|e_gw1.12.215.1	400
jgi|Melva1|514238|fgenesh1_kg.12_#_423_#_Locus23123v1rpkm0.36	38
jgi|Melva1|66554|CE66553_420	545
jgi|Melva1|514246|fgenesh1_kg.12_#_431_#_Locus2933v1rpkm48.89	554
jgi|Melva1|555643|estExt_fgenesh1_pm.C_120305	440
jgi|Melva1|555655|estExt_fgenesh1_pm.C_120317	1058
jgi|Melva1|635753|estExt_Genemark1.C_12_t20071	296
jgi|Melva1|635797|estExt_Genemark1.C_12_t20123	262
jgi|Melva1|568118|estExt_fgenesh1_pg.C_12_t20085	152
jgi|Melva1|585372|gm1.10677_g	206
jgi|Melva1|585379|gm1.10684_g	39
jgi|Melva1|585390|gm1.10695_g	155
jgi|Melva1|492333|estExt_Genewise1Plus.C_12_t30095	259
jgi|Melva1|568137|estExt_fgenesh1_pg.C_12_t20106	166
jgi|Melva1|585408|gm1.10713_g	382
jgi|Melva1|531402|fgenesh1_pg.12_#_627	89
jgi|Melva1|585433|gm1.10738_g	197
jgi|Melva1|555749|estExt_fgenesh1_pm.C_120415	480
jgi|Melva1|492429|estExt_Genewise1Plus.C_12_t30195	360
jgi|Melva1|585490|gm1.10795_g	573
jgi|Melva1|514467|fgenesh1_kg.13_#_12_#_Locus3665v2rpkm1.31_PRE	729
jgi|Melva1|514472|fgenesh1_kg.13_#_17_#_Locus12969v1rpkm1.42	319
jgi|Melva1|71340|CE71339_2979	460
jgi|Melva1|599483|MIX5334_1_14	221
jgi|Melva1|531496|fgenesh1_pg.13_#_44	245
jgi|Melva1|71781|CE71780_969	156
jgi|Melva1|463435|estExt_Genewise1.C_13_t10125	936
jgi|Melva1|531525|fgenesh1_pg.13_#_73	324
jgi|Melva1|531527|fgenesh1_pg.13_#_75	549
jgi|Melva1|514538|fgenesh1_kg.13_#_83_#_Locus2844v1rpkm50.92	312
jgi|Melva1|568290|estExt_fgenesh1_pg.C_13_t10117	55
jgi|Melva1|636020|estExt_Genemark1.C_13_t10168	195
jgi|Melva1|492717|estExt_Genewise1Plus.C_13_t10297	654
jgi|Melva1|568346|estExt_fgenesh1_pg.C_13_t10185	715
jgi|Melva1|514638|fgenesh1_kg.13_#_183_#_Locus5006v1rpkm24.41	448
jgi|Melva1|636087|estExt_Genemark1.C_13_t10247	238
jgi|Melva1|76016|CE76015_47	114
jgi|Melva1|585787|gm1.11092_g	62
jgi|Melva1|555898|estExt_fgenesh1_pm.C_130153	567
jgi|Melva1|386750|gw1.13.329.1	182
jgi|Melva1|600065|MIX5916_12_32	358
jgi|Melva1|531822|fgenesh1_pg.13_#_370	847
jgi|Melva1|636230|estExt_Genemark1.C_13_t10421	654
jgi|Melva1|531849|fgenesh1_pg.13_#_397	186
jgi|Melva1|77891|CE77890_132115	256
jgi|Melva1|585922|gm1.11227_g	232
jgi|Melva1|568537|estExt_fgenesh1_pg.C_13_t10407	478
jgi|Melva1|514829|fgenesh1_kg.13_#_374_#_Locus5036v1rpkm24.15	349
jgi|Melva1|585947|gm1.11252_g	595
jgi|Melva1|464023|estExt_Genewise1.C_13_t20298	1141
jgi|Melva1|568571|estExt_fgenesh1_pg.C_13_t10442	230
jgi|Melva1|600216|MIX6067_32_58	563
jgi|Melva1|555998|estExt_fgenesh1_pm.C_130261	625
jgi|Melva1|568595|estExt_fgenesh1_pg.C_13_t10470	162
jgi|Melva1|432902|e_gw1.13.1164.1	328
jgi|Melva1|432017|e_gw1.13.1013.1	543
jgi|Melva1|636339|estExt_Genemark1.C_13_t20051	717
jgi|Melva1|432905|e_gw1.13.1152.1	311
jgi|Melva1|586057|gm1.11362_g	671
jgi|Melva1|636373|estExt_Genemark1.C_13_t20100	101
jgi|Melva1|636384|estExt_Genemark1.C_13_t20116	632
jgi|Melva1|636386|estExt_Genemark1.C_13_t20119	717
jgi|Melva1|514942|fgenesh1_kg.13_#_487_#_Locus5636v2rpkm0.00_PRE	127
jgi|Melva1|532039|fgenesh1_pg.13_#_587	535
jgi|Melva1|493383|estExt_Genewise1Plus.C_13_t30076	331
jgi|Melva1|81157|CE81156_623	525
jgi|Melva1|586135|gm1.11440_g	94
jgi|Melva1|514998|fgenesh1_kg.14_#_35_#_Locus5490v1rpkm20.67	868
jgi|Melva1|556086|estExt_fgenesh1_pm.C_140025	312
jgi|Melva1|546009|fgenesh1_pm.14_#_61	264
jgi|Melva1|532144|fgenesh1_pg.14_#_85	157
jgi|Melva1|433345|e_gw1.14.1091.1	875
jgi|Melva1|532180|fgenesh1_pg.14_#_121	520
jgi|Melva1|636547|estExt_Genemark1.C_14_t10138	161
jgi|Melva1|85079|CE85078_332	448
jgi|Melva1|532226|fgenesh1_pg.14_#_167	247
jgi|Melva1|532259|fgenesh1_pg.14_#_200	439
jgi|Melva1|586381|gm1.11686_g	1123
jgi|Melva1|88166|CE88165_77	80
jgi|Melva1|556224|estExt_fgenesh1_pm.C_140168	439
jgi|Melva1|636668|estExt_Genemark1.C_14_t10271	93
jgi|Melva1|515234|fgenesh1_kg.14_#_271_#_Locus18880v2rpkm0.00_PRE	101
jgi|Melva1|493857|estExt_Genewise1Plus.C_14_t10475	969
jgi|Melva1|515273|fgenesh1_kg.14_#_310_#_Locus3742v1rpkm36.74	503
jgi|Melva1|433647|e_gw1.14.72.1	542
jgi|Melva1|89944|CE89943_40	85
jgi|Melva1|568969|estExt_fgenesh1_pg.C_14_t10314	310
jgi|Melva1|532376|fgenesh1_pg.14_#_317	119
jgi|Melva1|586473|gm1.11778_g	183
jgi|Melva1|546160|fgenesh1_pm.14_#_212	190
jgi|Melva1|568990|estExt_fgenesh1_pg.C_14_t10344	221
jgi|Melva1|433722|e_gw1.14.718.1	488
jgi|Melva1|568994|estExt_fgenesh1_pg.C_14_t10348	150
jgi|Melva1|433457|e_gw1.14.85.1	246
jgi|Melva1|586542|gm1.11847_g	102
jgi|Melva1|433918|e_gw1.14.701.1	673
jgi|Melva1|636817|estExt_Genemark1.C_14_t10464	480
jgi|Melva1|494108|estExt_Genewise1Plus.C_14_t20264	109
jgi|Melva1|586659|gm1.11964_g	562
jgi|Melva1|546229|fgenesh1_pm.14_#_281	771
jgi|Melva1|569107|estExt_fgenesh1_pg.C_14_t20005	181
jgi|Melva1|465038|estExt_Genewise1.C_14_t20340	525
jgi|Melva1|586682|gm1.11987_g	128
jgi|Melva1|515454|fgenesh1_kg.14_#_491_#_Locus12883v1rpkm1.44	114
jgi|Melva1|494179|estExt_Genewise1Plus.C_14_t20353	454
jgi|Melva1|92774|CE92773_2522	266
jgi|Melva1|532594|fgenesh1_pg.14_#_535	252
jgi|Melva1|601431|MIX7282_16_67	498
jgi|Melva1|433491|e_gw1.14.563.1	233
jgi|Melva1|515485|fgenesh1_kg.14_#_522_#_Locus9327v1rpkm4.24	299
jgi|Melva1|586741|gm1.12046_g	183
jgi|Melva1|532628|fgenesh1_pg.14_#_569	124
jgi|Melva1|465152|estExt_Genewise1.C_14_t20479	402
jgi|Melva1|433088|e_gw1.14.872.1	446
jgi|Melva1|532655|fgenesh1_pg.14_#_596	218
jgi|Melva1|532681|fgenesh1_pg.15_#_4	95
jgi|Melva1|601611|MIX7462_195_67	296
jgi|Melva1|532707|fgenesh1_pg.15_#_30	98
jgi|Melva1|601628|MIX7479_1357_38	418
jgi|Melva1|637015|estExt_Genemark1.C_15_t10063	224
jgi|Melva1|435127|e_gw1.15.66.1	370
jgi|Melva1|95544|CE95543_1289	992
jgi|Melva1|637033|estExt_Genemark1.C_15_t10083	1516
jgi|Melva1|569286|estExt_fgenesh1_pg.C_15_t10107	296
jgi|Melva1|569294|estExt_fgenesh1_pg.C_15_t10115	394
jgi|Melva1|546377|fgenesh1_pm.15_#_86	656
jgi|Melva1|97562|CE97561_42	206
jgi|Melva1|569326|estExt_fgenesh1_pg.C_15_t10151	450
jgi|Melva1|434546|e_gw1.15.370.1	294
jgi|Melva1|532883|fgenesh1_pg.15_#_206	273
jgi|Melva1|637177|estExt_Genemark1.C_15_t10239	226
jgi|Melva1|532915|fgenesh1_pg.15_#_238	483
jgi|Melva1|494752|estExt_Genewise1Plus.C_15_t10483	287
jgi|Melva1|100935|CE100934_1396	520
jgi|Melva1|533031|fgenesh1_pg.15_#_354	169
jgi|Melva1|587167|gm1.12472_g	518
jgi|Melva1|569526|estExt_fgenesh1_pg.C_15_t10367	276
jgi|Melva1|103183|CE103182_66	192
jgi|Melva1|556618|estExt_fgenesh1_pm.C_150255	851
jgi|Melva1|637342|estExt_Genemark1.C_15_t10416	468
jgi|Melva1|546557|fgenesh1_pm.15_#_266	268
jgi|Melva1|587220|gm1.12525_g	415
jgi|Melva1|533095|fgenesh1_pg.15_#_418	273
jgi|Melva1|515952|fgenesh1_kg.15_#_429_#_Locus5730v4rpkm0.00_PRE	112
jgi|Melva1|434859|e_gw1.15.285.1	630
jgi|Melva1|637383|estExt_Genemark1.C_15_t10460	650
jgi|Melva1|434275|e_gw1.15.733.1	411
jgi|Melva1|495083|estExt_Genewise1Plus.C_15_t20345	481
jgi|Melva1|533154|fgenesh1_pg.15_#_477	178
jgi|Melva1|602339|MIX8190_2_26	184
jgi|Melva1|602395|MIX8246_100_97	429
jgi|Melva1|587352|gm1.12657_g	151
jgi|Melva1|637466|estExt_Genemark1.C_15_t20061	350
jgi|Melva1|587355|gm1.12660_g	144
jgi|Melva1|556697|estExt_fgenesh1_pm.C_150342	776
jgi|Melva1|569670|estExt_fgenesh1_pg.C_15_t20043	538
jgi|Melva1|637478|estExt_Genemark1.C_15_t20078	151
jgi|Melva1|516041|fgenesh1_kg.15_#_518_#_Locus8134v1rpkm7.05	222
jgi|Melva1|637481|estExt_Genemark1.C_15_t20081	426
jgi|Melva1|587394|gm1.12699_g	178
jgi|Melva1|533255|fgenesh1_pg.15_#_578	382
jgi|Melva1|637512|estExt_Genemark1.C_15_t20122	690
jgi|Melva1|107053|CE107052_39	118
jgi|Melva1|533293|fgenesh1_pg.16_#_14	348
jgi|Melva1|516098|fgenesh1_kg.16_#_24_#_Locus3581v1rpkm38.68	462
jgi|Melva1|587482|gm1.12787_g	191
jgi|Melva1|495517|estExt_Genewise1Plus.C_16_t10245	1257
jgi|Melva1|110852|CE110851_65788	569
jgi|Melva1|637678|estExt_Genemark1.C_16_t10175	260
jgi|Melva1|435435|e_gw1.16.932.1	659
jgi|Melva1|516288|fgenesh1_kg.16_#_214_#_Locus12206v1rpkm1.70	229
jgi|Melva1|587652|gm1.12957_g	202
jgi|Melva1|435602|e_gw1.16.418.1	236
jgi|Melva1|495628|estExt_Genewise1Plus.C_16_t10359	392
jgi|Melva1|587675|gm1.12980_g	882
jgi|Melva1|587697|gm1.13002_g	432
jgi|Melva1|587700|gm1.13005_g	405
jgi|Melva1|466574|estExt_Genewise1.C_16_t10436	317
jgi|Melva1|637779|estExt_Genemark1.C_16_t10284	824
jgi|Melva1|637784|estExt_Genemark1.C_16_t10289	384
jgi|Melva1|637792|estExt_Genemark1.C_16_t10298	518
jgi|Melva1|114497|CE114496_784	278
jgi|Melva1|637802|estExt_Genemark1.C_16_t10308	534
jgi|Melva1|637814|estExt_Genemark1.C_16_t10320	143
jgi|Melva1|516412|fgenesh1_kg.16_#_338_#_Locus668v1rpkm194.70	457
jgi|Melva1|533605|fgenesh1_pg.16_#_326	420
jgi|Melva1|587822|gm1.13127_g	563
jgi|Melva1|516480|fgenesh1_kg.16_#_406_#_Locus16513v4rpkm0.39	378
jgi|Melva1|587840|gm1.13145_g	199
jgi|Melva1|546935|fgenesh1_pm.16_#_262	190
jgi|Melva1|495976|estExt_Genewise1Plus.C_16_t20225	217
jgi|Melva1|556996|estExt_fgenesh1_pm.C_160283	442
jgi|Melva1|587920|gm1.13225_g	437
jgi|Melva1|119304|CE119303_5066	413
jgi|Melva1|637978|estExt_Genemark1.C_16_t10498	253
jgi|Melva1|533746|fgenesh1_pg.16_#_467	653
jgi|Melva1|466988|estExt_Genewise1.C_16_t20371	324
jgi|Melva1|496163|estExt_Genewise1Plus.C_16_t20420	293
jgi|Melva1|557055|estExt_fgenesh1_pm.C_160346	235
jgi|Melva1|557069|estExt_fgenesh1_pm.C_160360	996
jgi|Melva1|638039|estExt_Genemark1.C_16_t20063	238
jgi|Melva1|547053|fgenesh1_pm.16_#_380	423
jgi|Melva1|588036|gm1.13341_g	115
jgi|Melva1|638075|estExt_Genemark1.C_16_t20105	547
jgi|Melva1|588041|gm1.13346_g	607
jgi|Melva1|121736|CE121735_776	282
jgi|Melva1|588072|gm1.13377_g	213
jgi|Melva1|533880|fgenesh1_pg.17_#_35	465
jgi|Melva1|588084|gm1.13389_g	372
jgi|Melva1|588105|gm1.13410_g	160
jgi|Melva1|122567|CE122566_11580	202
jgi|Melva1|123395|CE123394_3272	84
jgi|Melva1|496474|estExt_Genewise1Plus.C_17_t10207	240
jgi|Melva1|588186|gm1.13491_g	400
jgi|Melva1|638198|estExt_Genemark1.C_17_t10145	240
jgi|Melva1|547133|fgenesh1_pm.17_#_76	581
jgi|Melva1|588200|gm1.13505_g	65
jgi|Melva1|570365|estExt_fgenesh1_pg.C_17_t10159	158
jgi|Melva1|557177|estExt_fgenesh1_pm.C_170106	303
jgi|Melva1|496595|estExt_Genewise1Plus.C_17_t10338	646
jgi|Melva1|534072|fgenesh1_pg.17_#_227	181
jgi|Melva1|126923|CE126922_5997	384
jgi|Melva1|570442|estExt_fgenesh1_pg.C_17_t10247	128
jgi|Melva1|127265|CE127264_1232	91
jgi|Melva1|516996|fgenesh1_kg.17_#_298_#_Locus22916v1rpkm0.36	68
jgi|Melva1|557263|estExt_fgenesh1_pm.C_170199	368
jgi|Melva1|588371|gm1.13676_g	134
jgi|Melva1|570497|estExt_fgenesh1_pg.C_17_t10308	305
jgi|Melva1|588426|gm1.13731_g	300
jgi|Melva1|570560|estExt_fgenesh1_pg.C_17_t10377	616
jgi|Melva1|604162|MIX10013_12_34	428
jgi|Melva1|638440|estExt_Genemark1.C_17_t10421	924
jgi|Melva1|588478|gm1.13783_g	505
jgi|Melva1|497036|estExt_Genewise1Plus.C_17_t20324	412
jgi|Melva1|497048|estExt_Genewise1Plus.C_17_t20339	464
jgi|Melva1|517135|fgenesh1_kg.17_#_437_#_Locus4268v1rpkm30.83	522
jgi|Melva1|436258|e_gw1.17.513.1	466
jgi|Melva1|534293|fgenesh1_pg.17_#_448	203
jgi|Melva1|517156|fgenesh1_kg.17_#_458_#_Locus2376v1rpkm61.75	344
jgi|Melva1|547350|fgenesh1_pm.17_#_293	450
jgi|Melva1|517174|fgenesh1_kg.17_#_476_#_Locus11643v1rpkm1.97	680
jgi|Melva1|570660|estExt_fgenesh1_pg.C_17_t20001	444
jgi|Melva1|604377|MIX10228_1_25	114
jgi|Melva1|570661|estExt_fgenesh1_pg.C_17_t20003	383
jgi|Melva1|638544|estExt_Genemark1.C_17_t20042	462
jgi|Melva1|588599|gm1.13904_g	197
jgi|Melva1|588626|gm1.13931_g	281
jgi|Melva1|547390|fgenesh1_pm.18_#_16	587
jgi|Melva1|517279|fgenesh1_kg.18_#_66_#_Locus338v1rpkm358.13	535
jgi|Melva1|547412|fgenesh1_pm.18_#_38	543
jgi|Melva1|570738|estExt_fgenesh1_pg.C_180068	185
jgi|Melva1|134986|CE134985_1380	157
jgi|Melva1|588698|gm1.14003_g	775
jgi|Melva1|638661|estExt_Genemark1.C_18_t10106	1957
jgi|Melva1|570779|estExt_fgenesh1_pg.C_180112	549
jgi|Melva1|534502|fgenesh1_pg.18_#_138	579
jgi|Melva1|588775|gm1.14080_g	85
jgi|Melva1|137391|CE137390_579	159
jgi|Melva1|604767|MIX10618_26_63	715
jgi|Melva1|604769|MIX10620_13_60	458
jgi|Melva1|588794|gm1.14099_g	463
jgi|Melva1|534570|fgenesh1_pg.18_#_206	231
jgi|Melva1|497575|estExt_Genewise1Plus.C_18_t10428	189
jgi|Melva1|547517|fgenesh1_pm.18_#_143	221
jgi|Melva1|534597|fgenesh1_pg.18_#_233	960
jgi|Melva1|534608|fgenesh1_pg.18_#_244	296
jgi|Melva1|638796|estExt_Genemark1.C_18_t10259	192
jgi|Melva1|570898|estExt_fgenesh1_pg.C_180248	390
jgi|Melva1|557509|estExt_fgenesh1_pm.C_180151	361
jgi|Melva1|588873|gm1.14178_g	327
jgi|Melva1|604917|MIX10768_37_64	487
jgi|Melva1|588894|gm1.14199_g	187
jgi|Melva1|570919|estExt_fgenesh1_pg.C_180275	237
jgi|Melva1|638829|estExt_Genemark1.C_18_t10303	327
jgi|Melva1|534648|fgenesh1_pg.18_#_284	104
jgi|Melva1|588905|gm1.14210_g	160
jgi|Melva1|588908|gm1.14213_g	159
jgi|Melva1|547550|fgenesh1_pm.18_#_176	478
jgi|Melva1|497715|estExt_Genewise1Plus.C_18_t20080	366
jgi|Melva1|139684|CE139683_145	63
jgi|Melva1|497761|estExt_Genewise1Plus.C_18_t20129	1148
jgi|Melva1|517551|fgenesh1_kg.18_#_338_#_Locus5777v1rpkm18.73	247
jgi|Melva1|468690|estExt_Genewise1.C_18_t20172	190
jgi|Melva1|437383|e_gw1.18.209.1	208
jgi|Melva1|497793|estExt_Genewise1Plus.C_18_t20177	339
jgi|Melva1|557564|estExt_fgenesh1_pm.C_180219	537
jgi|Melva1|547606|fgenesh1_pm.18_#_232	167
jgi|Melva1|638944|estExt_Genemark1.C_18_t10460	701
jgi|Melva1|141411|CE141410_331	230
jgi|Melva1|589090|gm1.14395_g	337
jgi|Melva1|468827|estExt_Genewise1.C_18_t20334	640
jgi|Melva1|437938|e_gw1.18.784.1	671
jgi|Melva1|534841|fgenesh1_pg.19_#_11	561
jgi|Melva1|534845|fgenesh1_pg.19_#_15	639
jgi|Melva1|547669|fgenesh1_pm.19_#_20	352
jgi|Melva1|639013|estExt_Genemark1.C_190039	430
jgi|Melva1|589146|gm1.14451_g	153
jgi|Melva1|517672|fgenesh1_kg.19_#_39_#_Locus4871v1rpkm25.50	138
jgi|Melva1|639039|estExt_Genemark1.C_190070	132
jgi|Melva1|589189|gm1.14494_g	246
jgi|Melva1|557662|estExt_fgenesh1_pm.C_190063	635
jgi|Melva1|589244|gm1.14549_g	439
jgi|Melva1|143453|CE143452_1629	500
jgi|Melva1|639106|estExt_Genemark1.C_190153	527
jgi|Melva1|517749|fgenesh1_kg.19_#_116_#_Locus1266v1rpkm110.47	453
jgi|Melva1|547739|fgenesh1_pm.19_#_90	724
jgi|Melva1|589285|gm1.14590_g	385
jgi|Melva1|517781|fgenesh1_kg.19_#_148_#_Locus5161v1rpkm23.11	1090
jgi|Melva1|517783|fgenesh1_kg.19_#_150_#_Locus15453v1rpkm0.90	57
jgi|Melva1|535004|fgenesh1_pg.19_#_174	268
jgi|Melva1|535010|fgenesh1_pg.19_#_180	612
jgi|Melva1|498260|estExt_Genewise1Plus.C_19_t10361	397
jgi|Melva1|535023|fgenesh1_pg.19_#_193	321
jgi|Melva1|535035|fgenesh1_pg.19_#_205	473
jgi|Melva1|469230|estExt_Genewise1.C_19_t10428	419
jgi|Melva1|410398|gw1.19.743.1	292
jgi|Melva1|589393|gm1.14698_g	291
jgi|Melva1|517885|fgenesh1_kg.19_#_252_#_Locus14930v1rpkm0.98	598
jgi|Melva1|571312|estExt_fgenesh1_pg.C_190282	282
jgi|Melva1|517892|fgenesh1_kg.19_#_259_#_Locus7398v1rpkm9.72	235
jgi|Melva1|605750|MIX11601_21_75	174
jgi|Melva1|438520|e_gw1.19.649.1	575
jgi|Melva1|498428|estExt_Genewise1Plus.C_19_t20047	326
jgi|Melva1|571330|estExt_fgenesh1_pg.C_190304	600
jgi|Melva1|589446|gm1.14751_g	535
jgi|Melva1|498451|estExt_Genewise1Plus.C_19_t20074	180
jgi|Melva1|589457|gm1.14762_g	302
jgi|Melva1|589458|gm1.14763_g	276
jgi|Melva1|438327|e_gw1.19.711.1	479
jgi|Melva1|589468|gm1.14773_g	197
jgi|Melva1|605817|MIX11668_10_52	184
jgi|Melva1|605820|MIX11671_18_73	258
jgi|Melva1|639298|estExt_Genemark1.C_190378	165
jgi|Melva1|517958|fgenesh1_kg.19_#_325_#_Locus15100v1rpkm0.95	132
jgi|Melva1|517977|fgenesh1_kg.19_#_344_#_Locus12007v1rpkm1.79	201
jgi|Melva1|498549|estExt_Genewise1Plus.C_19_t20184	542
jgi|Melva1|571397|estExt_fgenesh1_pg.C_190389	454
jgi|Melva1|589534|gm1.14839_g	234
jgi|Melva1|518005|fgenesh1_kg.20_#_12_#_Locus6269v2rpkm0.40_PRE	126
jgi|Melva1|167307|CE167306_763	249
jgi|Melva1|557853|estExt_fgenesh1_pm.C_200022	417
jgi|Melva1|167781|CE167780_410	225
jgi|Melva1|639404|estExt_Genemark1.C_200081	128
jgi|Melva1|571470|estExt_fgenesh1_pg.C_200081	432
jgi|Melva1|589646|gm1.14951_g	469
jgi|Melva1|535358|fgenesh1_pg.20_#_136	887
jgi|Melva1|439273|e_gw1.20.711.1	391
jgi|Melva1|589691|gm1.14996_g	96
jgi|Melva1|608084|MIX13935_14_36	708
jgi|Melva1|535391|fgenesh1_pg.20_#_169	465
jgi|Melva1|469799|estExt_Genewise1.C_20_t10350	234
jgi|Melva1|571540|estExt_fgenesh1_pg.C_200174	257
jgi|Melva1|469804|estExt_Genewise1.C_20_t10355	608
jgi|Melva1|608110|MIX13961_4_24	333
jgi|Melva1|518166|fgenesh1_kg.20_#_173_#_Locus16626v1rpkm0.77	583
jgi|Melva1|608184|MIX14035_4_23	450
jgi|Melva1|535432|fgenesh1_pg.20_#_210	333
jgi|Melva1|571570|estExt_fgenesh1_pg.C_200217	235
jgi|Melva1|589782|gm1.15087_g	317
jgi|Melva1|639534|estExt_Genemark1.C_200250	573
jgi|Melva1|571619|estExt_fgenesh1_pg.C_200276	235
jgi|Melva1|571629|estExt_fgenesh1_pg.C_200288	122
jgi|Melva1|535521|fgenesh1_pg.20_#_299	143
jgi|Melva1|639597|estExt_Genemark1.C_200332	149
jgi|Melva1|439002|e_gw1.20.679.1	767
jgi|Melva1|608551|MIX14402_222762_85	509
jgi|Melva1|439849|e_gw1.21.256.1	426
jgi|Melva1|518274|fgenesh1_kg.21_#_8_#_Locus5070v1rpkm23.91	457
jgi|Melva1|571681|estExt_fgenesh1_pg.C_210018	296
jgi|Melva1|172294|CE172293_406	223
jgi|Melva1|608637|MIX14488_10_94	97
jgi|Melva1|589963|gm1.15268_g	156
jgi|Melva1|518330|fgenesh1_kg.21_#_64_#_Locus2464v2rpkm16.51	195
jgi|Melva1|439781|e_gw1.21.392.1	251
jgi|Melva1|470177|estExt_Genewise1.C_210143	84
jgi|Melva1|608739|MIX14590_14_87	86
jgi|Melva1|590045|gm1.15350_g	184
jgi|Melva1|608756|MIX14607_7_17	824
jgi|Melva1|548143|fgenesh1_pm.21_#_55	440
jgi|Melva1|439603|e_gw1.21.438.1	402
jgi|Melva1|590119|gm1.15424_g	378
jgi|Melva1|639777|estExt_Genemark1.C_210212	263
jgi|Melva1|639793|estExt_Genemark1.C_210235	294
jgi|Melva1|608921|MIX14772_18_58	582
jgi|Melva1|518428|fgenesh1_kg.21_#_162_#_Locus3867v1rpkm35.41	231
jgi|Melva1|590185|gm1.15490_g	445
jgi|Melva1|518430|fgenesh1_kg.21_#_164_#_Locus15804v1rpkm0.86	180
jgi|Melva1|499442|estExt_Genewise1Plus.C_210387	555
jgi|Melva1|535818|fgenesh1_pg.21_#_252	159
jgi|Melva1|639833|estExt_Genemark1.C_210288	941
jgi|Melva1|590223|gm1.15528_g	259
jgi|Melva1|499488|estExt_Genewise1Plus.C_220016	829
jgi|Melva1|518459|fgenesh1_kg.22_#_6_#_Locus20250v1rpkm0.47	88
jgi|Melva1|590241|gm1.15546_g	610
jgi|Melva1|639867|estExt_Genemark1.C_220019	98
